year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles
2014	11540	355	Liberty	23	1515221	Retic, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1515221	So	G	6-3	31	5	590:00	45	108	41.67	6	17	35.29	52	71	73.24	148	4.77	9	61	70	2.26	82	66	29	3	69	 	 
2014	11540	355	Liberty	24	1515236	Burrus, Antwan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1515236	Sr	F	6-6	31	20	820:00	167	335	49.85	2	5	40.00	68	92	73.91	404	13.03	78	86	164	5.29	15	49	14	20	64	3	 
2014	11540	355	Liberty	1	1405310	Marshall, Davon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1405310	Sr	G	5-11	31	26	939:00	99	300	33.00	66	194	34.02	49	62	79.03	313	10.10	9	46	55	1.77	72	47	28	 	32	 	 
2014	11540	355	Liberty	3	1405311	Roberts, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1405311	Sr	G	6-3	29	4	157:00	18	43	41.86	13	31	41.94	4	8	50.00	53	1.83	3	21	24	0.83	10	3	4	 	20	 	 
2014	11540	355	Liberty	4	1405312	Alcegaire, Wesley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1405312	Fr	F	6-5	21	0	46:00	11	18	61.11	1	3	33.33	5	9	55.56	28	1.33	4	7	11	0.52	2	3	1	 	6	 	 
2014	11540	355	Liberty	15	1292226	Layer, Ethan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1292226	Jr	G	6-1	19	0	155:00	9	29	31.03	7	25	28.00	9	13	69.23	34	1.79	1	9	10	0.53	9	11	2	 	17	 	 
2014	11540	355	Liberty	10	1405313	Donley, Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1405313	Jr	G	6-2	16	0	51:00	6	19	31.58	4	13	30.77	7	9	77.78	23	1.44	1	4	5	0.31	2	3	2	 	6	 	 
2014	11540	355	Liberty	0	1515219	Pekas, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1515219	Fr	G	6-4	10	0	12:00	2	4	50.00	 	1	0.00	 	1	0.00	4	0.40	2	1	3	0.30	 	3	1	 	1	 	 
2014	11540	355	Liberty	42	1180853	Ogukwe, Sommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1180853	Jr	F	6-7	10	0	40:00	2	5	40.00	 	1	0.00	3	4	75.00	7	0.70	3	8	11	1.10	 	2	1	 	8	 	 
2014	11540	28600	Lipscomb	22	1402330	Hampton, J.C.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402330	Fr	G	6-1	29	28	890:00	133	314	42.36	81	201	40.30	78	100	78.00	425	14.66	7	74	81	2.79	83	69	28	2	80	 	 
2014	11540	28600	Lipscomb	05	1402325	Butler, J.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402325	So	G	6-3	29	4	400:00	27	58	46.55	4	19	21.05	7	18	38.89	65	2.24	8	21	29	1.00	39	31	14	2	47	 	 
2014	11540	28600	Lipscomb	52	1289396	Smith, Malcolm	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289396	Jr	F	6-5	29	28	746:00	122	242	50.41	7	33	21.21	138	206	66.99	389	13.41	56	84	140	4.83	44	61	19	5	98	2	 
2014	11540	28600	Lipscomb	10	1402326	Denny, Talbott	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402326	So	G	6-6	28	20	728:00	40	112	35.71	10	29	34.48	49	95	51.58	139	4.96	39	89	128	4.57	29	27	24	2	112	1	 
2014	11540	28600	Lipscomb	35	1289394	Smith, Martin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289394	Jr	F	6-4	28	27	902:00	130	311	41.80	64	177	36.16	115	142	80.99	439	15.68	28	74	102	3.64	65	52	28	9	62	 	 
2014	11540	28600	Lipscomb	2	1518996	Williams, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518996	Fr	G	6-4	28	10	721:00	128	257	49.81	39	105	37.14	62	79	78.48	357	12.75	38	102	140	5.00	38	38	32	10	68	1	 
2014	11540	28600	Lipscomb	20	1289393	Johnson, Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289393	Jr	G	6-0	27	0	238:00	8	19	42.11	7	18	38.89	10	12	83.33	33	1.22	7	29	36	1.33	19	12	9	 	40	 	 
2014	11540	28600	Lipscomb	0	1402312	Sankey, Khion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402312	Sr	G	6-5	26	23	654:00	59	150	39.33	31	83	37.35	36	59	61.02	185	7.12	37	102	139	5.35	53	30	29	15	77	1	 
2014	11540	28600	Lipscomb	3	1289391	Sanderson, Carter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289391	Jr	G	6-1	25	0	348:00	43	117	36.75	18	58	31.03	28	48	58.33	132	5.28	5	28	33	1.32	20	26	11	 	19	 	 
2014	11540	28600	Lipscomb	15	1402328	Green, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402328	So	G	6-4	18	0	35:00	1	6	16.67	 	1	0.00	 	 	""	2	0.11	3	4	7	0.39	3	3	 	 	8	 	 
2014	11540	28600	Lipscomb	1	1518995	Miller, Cam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518995	Fr	G	6-1	17	0	90:00	2	7	28.57	2	6	33.33	5	8	62.50	11	0.65	4	4	8	0.47	8	4	1	3	11	 	 
2014	11540	28600	Lipscomb	21	1402329	Smith, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402329	Fr	C	6-9	5	0	48:00	4	7	57.14	 	 	""	3	6	50.00	11	2.20	4	11	15	3.00	5	3	1	6	13	 	 
2014	11540	99	Long Beach St.	15	1520926	Spencer, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520926	Jr	G	6-3	32	28	912:00	115	248	46.37	12	59	20.34	48	64	75.00	290	9.06	43	60	103	3.22	54	35	17	4	69	 	 
2014	11540	99	Long Beach St.	11	1520925	Samuels, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520925	Jr	F	6-7	32	29	767:00	78	191	40.84	6	30	20.00	32	50	64.00	194	6.06	68	105	173	5.41	23	40	12	10	73	3	 
2014	11540	99	Long Beach St.	14	1398188	Jones, Branford	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398188	Fr	G	6-1	32	8	595:00	61	147	41.50	25	67	37.31	37	50	74.00	184	5.75	8	59	67	2.09	59	30	26	 	48	 	 
2014	11540	99	Long Beach St.	35	1289169	Jennings, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289169	Sr	F	6-9	32	30	861:00	136	229	59.39	 	 	""	45	100	45.00	317	9.91	104	163	267	8.34	16	53	17	35	92	9	 
2014	11540	99	Long Beach St.	02	1289168	Gulley, Kris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289168	Jr	G	6-7	32	4	488:00	34	105	32.38	18	66	27.27	21	26	80.77	107	3.34	27	42	69	2.16	21	21	8	2	48	 	 
2014	11540	99	Long Beach St.	05	1289166	Caffey, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289166	Jr	G	6-0	32	31	1105:00	185	452	40.93	42	145	28.97	106	160	66.25	518	16.19	51	90	141	4.41	136	98	45	4	66	 	 
2014	11540	99	Long Beach St.	31	1520923	LaSalle, Mckay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520923	Jr	G	6-3	30	6	305:00	27	78	34.62	24	70	34.29	5	6	83.33	83	2.77	2	24	26	0.87	10	13	7	 	37	 	 
2014	11540	99	Long Beach St.	21	1520919	Griggs-Williams, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520919	Jr	F	6-7	28	1	194:00	11	35	31.43	 	 	""	11	20	55.00	33	1.18	11	32	43	1.54	3	4	1	2	16	 	 
2014	11540	99	Long Beach St.	1	1520922	Lamb, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520922	Jr	G	6-5	22	18	622:00	112	270	41.48	44	119	36.97	70	92	76.09	338	15.36	18	61	79	3.59	48	52	30	8	48	 	 
2014	11540	99	Long Beach St.	24	1528523	Hammonds, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1528523	N/A	""	-	20	2	356:00	47	103	45.63	16	43	37.21	20	30	66.67	130	6.50	24	36	60	3.00	24	21	19	4	45	1	 
2014	11540	99	Long Beach St.	20	1520921	Ross, Desmond	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520921	Fr	G	6-3	15	0	69:00	5	17	29.41	1	7	14.29	2	3	66.67	13	0.87	4	6	10	0.67	2	3	 	1	7	 	 
2014	11540	99	Long Beach St.	33	1179577	Shepherd, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1179577	Jr	F	6-9	15	1	128:00	7	16	43.75	 	 	""	2	2	100.00	16	1.07	9	17	26	1.73	1	5	1	10	14	 	 
2014	11540	99	Long Beach St.	22	1398185	Watson, Javion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398185	Fr	G	6-2	11	1	45:00	1	6	16.67	1	4	25.00	1	2	50.00	4	0.36	 	3	3	0.27	5	4	3	 	1	 	 
2014	11540	99	Long Beach St.	3	1520920	Moye, Anson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1520920	Fr	G	6-0	10	1	28:00	3	7	42.86	2	3	66.67	1	2	50.00	9	0.90	 	2	2	0.20	3	3	 	 	7	 	 
2014	11540	363	Longwood	2	1400859	Woodhouse, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400859	So	G	6-1	32	32	1056:00	126	305	41.31	49	131	37.40	66	81	81.48	367	11.47	7	75	82	2.56	213	86	39	5	75	5	 
2014	11540	363	Longwood	24	1518801	Geter, Damarion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518801	Fr	F	6-7	32	5	614:00	33	58	56.90	 	 	""	3	14	21.43	69	2.16	38	66	104	3.25	31	40	14	15	102	 	 
2014	11540	363	Longwood	1	1518796	Fisher, Leron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518796	So	G	5-11	32	24	881:00	62	211	29.38	23	69	33.33	74	105	70.48	221	6.91	4	50	54	1.69	75	61	53	2	51	 	 
2014	11540	363	Longwood	20	1400860	Ziegler, Karl	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400860	So	F	6-5	32	29	1007:00	139	270	51.48	1	4	25.00	105	136	77.21	384	12.00	51	110	161	5.03	41	58	20	6	82	2	 
2014	11540	363	Longwood	44	1176912	Havenstein, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176912	Sr	F	6-8	32	27	396:00	16	31	51.61	 	 	""	9	13	69.23	41	1.28	25	38	63	1.97	6	16	3	4	66	 	 
2014	11540	363	Longwood	22	1176911	Dublin, Jeylani	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1176911	Jr	F	6-6	32	6	609:00	147	268	54.85	 	 	""	38	65	58.46	332	10.38	73	62	135	4.22	6	45	21	10	90	1	 
2014	11540	363	Longwood	12	1193439	Carey, Tristan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1193439	Sr	G	6-4	31	31	1013:00	206	470	43.83	94	238	39.50	66	84	78.57	572	18.45	30	174	204	6.58	24	49	46	11	73	5	 
2014	11540	363	Longwood	3	1518797	Allen, Darrion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518797	Fr	G	6-2	30	6	573:00	65	160	40.62	7	38	18.42	31	40	77.50	168	5.60	18	31	49	1.63	26	32	12	5	46	 	 
2014	11540	363	Longwood	15	1518800	Belton, Isaac	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518800	Fr	G	6-4	29	0	225:00	16	67	23.88	5	29	17.24	35	47	74.47	72	2.48	5	27	32	1.10	7	11	8	 	35	 	 
2014	11540	363	Longwood	30	1518802	Akers, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1518802	Jr	G	6-4	19	0	26:00	2	5	40.00	1	4	25.00	4	6	66.67	9	0.47	1	4	5	0.26	1	1	 	 	3	 	 
2014	11540	366	Louisiana Tech	5	1396254	Anderson, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396254	Sr	F	6-6	37	36	874:00	160	367	43.60	32	106	30.19	90	138	65.22	442	11.95	81	127	208	5.62	36	70	42	12	122	3	 
2014	11540	366	Louisiana Tech	0	1396253	Hamilton, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396253	So	G	6-4	37	37	1035:00	172	370	46.49	30	112	26.79	164	226	72.57	538	14.54	25	109	134	3.62	109	79	53	16	61	2	 
2014	11540	366	Louisiana Tech	23	1396252	Johnson, Jaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396252	Sr	G	6-6	37	18	794:00	115	226	50.88	31	98	31.63	77	108	71.30	338	9.14	63	68	131	3.54	27	31	23	12	74	1	 
2014	11540	366	Louisiana Tech	15	1182207	Johnson, Cordarius	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1182207	Sr	G	6-6	37	9	768:00	93	249	37.35	39	136	28.68	49	76	64.47	274	7.41	45	104	149	4.03	33	39	45	10	55	1	 
2014	11540	366	Louisiana Tech	21	1182206	McNeail, Kenyon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1182206	Sr	G	6-1	37	0	830:00	122	290	42.07	88	218	40.37	74	91	81.32	406	10.97	16	71	87	2.35	36	30	37	3	69	 	 
2014	11540	366	Louisiana Tech	1	1281072	Kyser, Michale	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281072	Jr	F	6-9	36	34	839:00	104	182	57.14	 	 	""	45	90	50.00	253	7.03	85	154	239	6.64	14	23	18	109	97	3	 
2014	11540	366	Louisiana Tech	4	1281074	Smith, Kenneth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281074	Jr	G	6-3	36	35	1093:00	93	220	42.27	38	104	36.54	55	84	65.48	279	7.75	25	110	135	3.75	278	86	90	3	79	5	 
2014	11540	366	Louisiana Tech	10	1281077	Massey, Isaiah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281077	Jr	F	6-8	31	3	400:00	38	70	54.29	1	1	100.00	27	38	71.05	104	3.35	24	76	100	3.23	5	14	8	15	70	 	 
2014	11540	366	Louisiana Tech	40	1396251	Talbot, Gilbert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1396251	So	C	6-10	28	0	179:00	27	48	56.25	 	 	""	9	28	32.14	63	2.25	26	29	55	1.96	2	15	1	5	49	 	 
2014	11540	366	Louisiana Tech	3	1281073	Appleby, Raheem	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281073	Jr	G	6-4	25	13	504:00	103	231	44.59	23	71	32.39	52	63	82.54	281	11.24	9	37	46	1.84	36	28	20	3	22	 	 
2014	11540	366	Louisiana Tech	11	1182203	Gjuroski, Stojan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1182203	Jr	F	6-8	25	0	108:00	7	31	22.58	4	22	18.18	2	6	33.33	20	0.80	11	16	27	1.08	6	7	2	 	7	 	 
2014	11540	366	Louisiana Tech	22	1509349	Butler, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1509349	Fr	F	6-6	1	0	1:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	 	 
2014	11540	367	Louisville	0	1512051	Rozier, Terry	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512051	Fr	G	6-1	37	10	699:00	93	232	40.09	36	97	37.11	37	52	71.15	259	7.00	28	86	114	3.08	67	22	38	2	54	 	 
2014	11540	367	Louisville	24	1397801	Harrell, Montrezl	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1397801	So	F	6-8	37	37	1084:00	223	366	60.93	2	3	66.67	71	153	46.41	519	14.03	120	191	311	8.41	45	53	38	49	89	12	 
2014	11540	367	Louisville	12	1397800	Mathiang, Mangok	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1397800	Fr	C	6-10	37	14	545:00	47	89	52.81	 	 	""	39	63	61.90	133	3.59	68	64	132	3.57	15	24	13	51	64	 	 
2014	11540	367	Louisville	2	1177525	Smith, Russ	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177525	Sr	G	6-0	37	36	1083:00	225	481	46.78	70	181	38.67	153	217	70.51	673	18.19	29	93	122	3.30	172	105	74	4	92	2	 
2014	11540	367	Louisville	44	1512052	Van Treese, Stephan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512052	Sr	C	6-10	37	21	800:00	44	69	63.77	1	2	50.00	17	29	58.62	106	2.86	102	110	212	5.73	27	22	37	30	83	 	 
2014	11540	367	Louisville	11	1397799	Hancock, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1397799	Sr	F	6-6	36	21	861:00	124	304	40.79	68	197	34.52	126	152	82.89	442	12.28	22	73	95	2.64	79	53	36	7	95	 	 
2014	11540	367	Louisville	20	1289442	Blackshear, Wayne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289442	Jr	F	6-5	36	18	707:00	93	215	43.26	45	114	39.47	64	86	74.42	295	8.19	20	91	111	3.08	26	21	32	19	84	 	 
2014	11540	367	Louisville	15	1177523	Henderson, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1177523	Sr	G	6-2	34	1	222:00	22	51	43.14	14	39	35.90	4	6	66.67	62	1.82	6	20	26	0.76	17	4	9	 	22	 	 
2014	11540	367	Louisville	3	1512049	Jones, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512049	Jr	G	5-10	33	27	845:00	117	296	39.53	43	114	37.72	61	79	77.22	338	10.24	25	52	77	2.33	96	47	73	2	79	 	 
2014	11540	367	Louisville	1	1512048	Gill, Anton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512048	Fr	G	6-3	24	0	136:00	11	34	32.35	6	25	24.00	4	12	33.33	32	1.33	3	13	16	0.67	5	3	4	 	16	 	 
2014	11540	367	Louisville	22	1512046	Agau, Akoy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512046	Fr	F	6-8	19	0	95:00	7	9	77.78	 	1	0.00	3	10	30.00	17	0.89	5	16	21	1.11	1	7	1	5	9	 	 
2014	11540	367	Louisville	23	1512050	Levitch, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512050	Fr	G	6-3	18	0	47:00	4	15	26.67	3	8	37.50	5	8	62.50	16	0.89	 	6	6	0.33	3	3	1	 	7	 	 
2014	11540	367	Louisville	21	1289440	Behanan, Chane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1289440	Jr	F	6-6	12	0	223:00	35	55	63.64	 	 	""	21	47	44.68	91	7.58	36	39	75	6.25	12	16	11	3	22	2	 
2014	11540	367	Louisville	5	1300345	Ware, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1300345	Jr	G	6-2	9	0	53:00	6	16	37.50	 	2	0.00	3	6	50.00	15	1.67	1	4	5	0.56	3	6	3	1	7	 	 
2014	11540	371	Loyola Chicago	05	1278130	Crisman, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1278130	Jr	G	6-4	32	32	890:00	66	138	47.83	16	43	37.21	26	37	70.27	174	5.44	18	83	101	3.16	49	30	30	12	74	 	 
2014	11540	371	Loyola Chicago	35	1395158	Doyle, Milton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395158	Fr	G	6-4	32	32	1050:00	154	363	42.42	40	127	31.50	130	186	69.89	478	14.94	29	104	133	4.16	115	108	38	23	88	1	 
2014	11540	371	Loyola Chicago	32	1278132	Thomas, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1278132	Jr	F	6-5	32	32	1055:00	160	299	53.51	16	42	38.10	89	139	64.03	425	13.28	72	126	198	6.19	33	43	19	2	88	3	 
2014	11540	371	Loyola Chicago	23	1395163	White, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395163	So	G	6-1	32	31	1032:00	109	234	46.58	23	55	41.82	73	88	82.95	314	9.81	12	91	103	3.22	97	78	32	4	77	 	 
2014	11540	371	Loyola Chicago	04	1395164	Turk, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395164	So	G	6-4	32	0	685:00	90	220	40.91	64	166	38.55	35	41	85.37	279	8.72	8	61	69	2.16	22	43	12	5	59	 	 
2014	11540	371	Loyola Chicago	22	1395159	O'Leary, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395159	So	F	6-8	31	5	623:00	47	108	43.52	8	37	21.62	28	49	57.14	130	4.19	28	65	93	3.00	59	54	21	15	67	 	 
2014	11540	371	Loyola Chicago	25	1395160	Osborne, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395160	So	F	6-8	28	17	496:00	57	113	50.44	3	14	21.43	34	42	80.95	151	5.39	29	83	112	4.00	19	31	10	10	90	 	 
2014	11540	371	Loyola Chicago	13	1278131	Dokubo, London	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1278131	Jr	G	6-0	28	0	155:00	 	5	""	 	2	0.00	1	3	33.33	1	0.04	2	7	9	0.32	11	6	6	 	15	 	 
2014	11540	371	Loyola Chicago	01	1508715	Johnson, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508715	So	C	6-10	23	8	193:00	25	52	48.08	7	19	36.84	4	6	66.67	61	2.65	9	29	38	1.65	5	10	 	10	25	 	 
2014	11540	371	Loyola Chicago	52	1508717	Nixon, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508717	Sr	G	6-4	22	1	170:00	19	39	48.72	12	28	42.86	3	6	50.00	53	2.41	8	7	15	0.68	 	6	3	1	17	 	 
2014	11540	371	Loyola Chicago	33	1395157	King, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395157	Fr	C	6-10	17	1	77:00	12	14	85.71	 	 	""	3	9	33.33	27	1.59	7	8	15	0.88	1	7	3	 	16	 	 
2014	11540	371	Loyola Chicago	45	1278133	Clark, Bill	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1278133	Sr	G	6-4	11	1	27:00	3	14	21.43	2	7	28.57	 	 	""	8	0.73	2	3	5	0.45	3	2	1	 	3	 	 
2014	11540	371	Loyola Chicago	02	1508714	Pickett, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508714	Fr	G	6-0	6	0	45:00	2	9	22.22	 	5	0.00	 	 	""	4	0.67	 	2	2	0.33	5	1	1	 	2	 	 
2014	11540	371	Loyola Chicago	44	1293078	Boone, Derrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293078	Sr	G	6-3	2	0	3:00	 	1	""	 	1	0.00	 	 	""	 	""	 	2	2	1.00	 	 	 	 	 	 	 
2014	11540	369	Loyola Maryland	21	1398228	Jones, Jarred	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398228	So	G	6-5	30	3	709:00	93	197	47.21	3	14	21.43	69	96	71.88	258	8.60	42	93	135	4.50	25	42	44	41	91	1	 
2014	11540	369	Loyola Maryland	13	1398225	Rassman, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398225	So	F	6-8	30	29	627:00	74	161	45.96	9	24	37.50	20	29	68.97	177	5.90	41	87	128	4.27	17	35	19	11	76	 	 
2014	11540	369	Loyola Maryland	5	1398222	Laster, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398222	So	G	6-4	30	28	832:00	90	215	41.86	37	94	39.36	31	54	57.41	248	8.27	40	65	105	3.50	31	30	12	12	64	 	 
2014	11540	369	Loyola Maryland	23	1281986	Hubbard, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281986	So	G	6-1	30	7	571:00	59	154	38.31	44	121	36.36	25	36	69.44	187	6.23	10	40	50	1.67	15	19	11	2	49	 	 
2014	11540	369	Loyola Maryland	15	1281985	Latham, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281985	Sr	F	6-8	30	25	680:00	89	207	43.00	1	4	25.00	50	82	60.98	229	7.63	45	70	115	3.83	26	50	16	40	90	1	 
2014	11540	369	Loyola Maryland	10	1398223	Brito, Denzel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398223	Jr	G	6-2	28	10	581:00	26	94	27.66	9	48	18.75	42	54	77.78	103	3.68	7	57	64	2.29	54	25	18	1	27	 	 
2014	11540	369	Loyola Maryland	12	1281984	Williams, R.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1281984	Jr	G	5-8	27	25	824:00	66	182	36.26	17	53	32.08	74	107	69.16	223	8.26	12	53	65	2.41	108	68	59	3	68	1	 
2014	11540	369	Loyola Maryland	1	1510404	Gorski, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510404	Fr	F	6-8	26	3	240:00	21	55	38.18	3	10	30.00	4	6	66.67	49	1.88	9	21	30	1.15	3	11	5	6	35	 	 
2014	11540	369	Loyola Maryland	2	1398221	Rashford, Damion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398221	Fr	G	6-4	22	0	113:00	7	33	21.21	2	10	20.00	2	8	25.00	18	0.82	5	11	16	0.73	2	8	2	2	14	 	 
2014	11540	369	Loyola Maryland	3	1178235	Cormier, Dylon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1178235	Sr	G	6-2	21	20	728:00	150	325	46.15	20	70	28.57	126	191	65.97	446	21.24	63	59	122	5.81	38	42	46	8	52	4	 
