year	division_id	ranking_id	conference_key
2015	2	12759	CIAA
2015	2	12759	Conference Carolinas
2015	2	12759	ECC
2015	2	12759	G-MAC
2015	2	12759	GAC
2015	2	12759	GLIAC
2015	2	12759	GLVC
2015	2	12759	Great Northwest
2015	2	12759	Gulf South
2015	2	12759	Heartland
2015	2	12759	Independent
2015	2	12759	Lone Star
2015	2	12759	MEC
2015	2	12759	MIAA
2015	2	12759	Northeast-10
2015	2	12759	Northern Sun
2015	2	12759	PSAC
2015	2	12759	Pacific West
2015	2	12759	Peach Belt
2015	2	12759	RMAC
2015	2	12759	SIAC
2015	2	12759	South Atlantic
2015	2	12759	Sunshine State
2014	2	10611	CACC
2014	2	10611	CCAA
2014	2	10611	CIAA
2014	2	10611	Conference Carolinas
2014	2	10611	ECC
2014	2	10611	G-MAC
2014	2	10611	GAC
2014	2	10611	GLIAC
2014	2	10611	GLVC
2014	2	10611	Great Northwest
2014	2	10611	Gulf South
2014	2	10611	Heartland
2014	2	10611	Independent
2014	2	10611	Lone Star
2014	2	10611	MEC
2014	2	10611	MIAA
2014	2	10611	Northeast-10
2014	2	10611	Northern Sun
2014	2	10611	PSAC
2014	2	10611	Pacific West
2014	2	10611	Peach Belt
2014	2	10611	RMAC
2014	2	10611	SIAC
2014	2	10611	South Atlantic
2014	2	10611	Sunshine State
2013	2	9530	CACC
2013	2	9530	CCAA
2013	2	9530	CIAA
2013	2	9530	Conference Carolinas
2013	2	9530	ECC
2013	2	9530	G-MAC
2013	2	9530	GAC
2013	2	9530	GLIAC
2013	2	9530	GLVC
2013	2	9530	Great Northwest
2013	2	9530	Gulf South
2013	2	9530	Heartland
2013	2	9530	Lone Star
2013	2	9530	MIAA
2013	2	9530	Northeast-10
2013	2	9530	Northern Sun
2013	2	9530	PSAC
2013	2	9530	Pacific West
2013	2	9530	Peach Belt
2013	2	9530	RMAC
2013	2	9530	SIAC
2013	2	9530	South Atlantic
2013	2	9530	Sunshine State
2013	2	9530	WVIAC
2012	2	8150	CACC
2012	2	8150	CCAA
2012	2	8150	CIAA
2012	2	8150	Conference Carolinas
2012	2	8150	ECC
2012	2	8150	GAC
2012	2	8150	GLIAC
2012	2	8150	GLVC
2012	2	8150	GWC
2012	2	8150	Great Northwest
2012	2	8150	Gulf South
2012	2	8150	Heartland
2012	2	8150	Lone Star
2012	2	8150	MIAA
2012	2	8150	Northeast-10
2012	2	8150	Northern Sun
2012	2	8150	PSAC
2012	2	8150	Pacific West
2012	2	8150	Peach Belt
2012	2	8150	RMAC
2012	2	8150	SIAC
2012	2	8150	South Atlantic
2012	2	8150	Sunshine State
2012	2	8150	WVIAC
2011	2	7789	CACC
2011	2	7789	CCAA
2011	2	7789	CIAA
2011	2	7789	Conference Carolinas
2011	2	7789	ECC
2011	2	7789	GLIAC
2011	2	7789	GLVC
2011	2	7789	Great Northwest
2011	2	7789	Gulf South
2011	2	7789	Heartland
2011	2	7789	Lone Star
2011	2	7789	MIAA
2011	2	7789	Northeast-10
2011	2	7789	Northern Sun
2011	2	7789	PSAC
2011	2	7789	Pacific West
2011	2	7789	Peach Belt
2011	2	7789	RMAC
2011	2	7789	SIAC
2011	2	7789	South Atlantic
2011	2	7789	Sunshine State
2011	2	7789	WVIAC
2010	2	6925	CACC
2010	2	6925	CCAA
2010	2	6925	CIAA
2010	2	6925	Conference Carolinas
2010	2	6925	ECC
2010	2	6925	GLIAC
2010	2	6925	GLVC
2010	2	6925	Great Northwest
2010	2	6925	Gulf South
2010	2	6925	Heartland
2010	2	6925	Lone Star
2010	2	6925	MIAA
2010	2	6925	Northeast-10
2010	2	6925	Northern Sun
2010	2	6925	PSAC
2010	2	6925	Pacific West
2010	2	6925	Peach Belt
2010	2	6925	RMAC
2010	2	6925	SIAC
2010	2	6925	South Atlantic
2010	2	6925	Sunshine State
2010	2	6925	WVIAC
2009	2	6229	CACC
2009	2	6229	CCAA
2009	2	6229	CIAA
2009	2	6229	Conference Carolinas
2009	2	6229	ECC
2009	2	6229	GLIAC
2009	2	6229	GLVC
2009	2	6229	Great Northwest
2009	2	6229	Gulf South
2009	2	6229	Heartland
2009	2	6229	Lone Star
2009	2	6229	MIAA
2009	2	6229	Northeast-10
2009	2	6229	Northern Sun
2009	2	6229	PSAC
2009	2	6229	Pacific West
2009	2	6229	Peach Belt
2009	2	6229	RMAC
2009	2	6229	SIAC
2009	2	6229	South Atlantic
2009	2	6229	Sunshine State
2009	2	6229	WVIAC
2008	2	5190	CACC
2008	2	5190	CCAA
2008	2	5190	CIAA
2008	2	5190	Conference Carolinas
2008	2	5190	ECC
2008	2	5190	GLIAC
2008	2	5190	GLVC
2008	2	5190	Great Northwest
2008	2	5190	Gulf South
2008	2	5190	Heartland
2008	2	5190	Lone Star
2008	2	5190	MIAA
2008	2	5190	NCC
2008	2	5190	Northeast-10
2008	2	5190	Northern Sun
2008	2	5190	PSAC
2008	2	5190	Pacific West
2008	2	5190	Peach Belt
2008	2	5190	RMAC
2008	2	5190	SIAC
2008	2	5190	South Atlantic
2008	2	5190	Sunshine State
2008	2	5190	WVIAC
2007	2	4895	CACC
2007	2	4895	CCAA
2007	2	4895	CIAA
2007	2	4895	Conference Carolinas
2007	2	4895	ECC
2007	2	4895	GLIAC
2007	2	4895	GLVC
2007	2	4895	Great Northwest
2007	2	4895	Gulf South
2007	2	4895	Heartland
2007	2	4895	Lone Star
2007	2	4895	MIAA
2007	2	4895	NCC
2007	2	4895	Northeast-10
2007	2	4895	Northern Sun
2007	2	4895	PSAC
2007	2	4895	Pacific West
2007	2	4895	Peach Belt
2007	2	4895	RMAC
2007	2	4895	SIAC
2007	2	4895	South Atlantic
2007	2	4895	Sunshine State
2007	2	4895	WVIAC
2006	2	4934	CACC
2006	2	4934	CCAA
2006	2	4934	CIAA
2006	2	4934	Conference Carolinas
2006	2	4934	ECC
2006	2	4934	GLIAC
2006	2	4934	GLVC
2006	2	4934	Great Northwest
2006	2	4934	Gulf South
2006	2	4934	Heartland
2006	2	4934	Lone Star
2006	2	4934	MIAA
2006	2	4934	NCC
2006	2	4934	Northeast-10
2006	2	4934	Northern Sun
2006	2	4934	PSAC
2006	2	4934	Pacific West
2006	2	4934	Peach Belt
2006	2	4934	RMAC
2006	2	4934	SIAC
2006	2	4934	South Atlantic
2006	2	4934	Sunshine State
2006	2	4934	WVIAC
2005	2	5189	CACC
2005	2	5189	CCAA
2005	2	5189	CIAA
2005	2	5189	Conference Carolinas
2005	2	5189	ECC
2005	2	5189	GLIAC
2005	2	5189	GLVC
2005	2	5189	Great Northwest
2005	2	5189	Gulf South
2005	2	5189	Heartland
2005	2	5189	Lone Star
2005	2	5189	MIAA
2005	2	5189	NCC
2005	2	5189	Northeast-10
2005	2	5189	Northern Sun
2005	2	5189	PSAC
2005	2	5189	Pacific West
2005	2	5189	Peach Belt
2005	2	5189	RMAC
2005	2	5189	SIAC
2005	2	5189	South Atlantic
2005	2	5189	Sunshine State
2005	2	5189	WVIAC
2004	2	5361	CACC
2004	2	5361	CCAA
2004	2	5361	CIAA
2004	2	5361	Conference Carolinas
2004	2	5361	ECC
2004	2	5361	GLIAC
2004	2	5361	GLVC
2004	2	5361	Great Northwest
2004	2	5361	Gulf South
2004	2	5361	Heartland
2004	2	5361	Independent
2004	2	5361	Lone Star
2004	2	5361	MIAA
2004	2	5361	NCC
2004	2	5361	Northeast-10
2004	2	5361	Northern Sun
2004	2	5361	PSAC
2004	2	5361	Pacific West
2004	2	5361	Peach Belt
2004	2	5361	RMAC
2004	2	5361	SIAC
2004	2	5361	South Atlantic
2004	2	5361	Sunshine State
2004	2	5361	WVIAC
2003	2	5348	CACC
2003	2	5348	CCAA
2003	2	5348	CIAA
2003	2	5348	Conference Carolinas
2003	2	5348	ECC
2003	2	5348	GLIAC
2003	2	5348	GLVC
2003	2	5348	Great Northwest
2003	2	5348	Gulf South
2003	2	5348	Heartland
2003	2	5348	Independent
2003	2	5348	Lone Star
2003	2	5348	MIAA
2003	2	5348	NCC
2003	2	5348	Northeast-10
2003	2	5348	Northern Sun
2003	2	5348	PSAC
2003	2	5348	Pacific West
2003	2	5348	Peach Belt
2003	2	5348	RMAC
2003	2	5348	SIAC
2003	2	5348	South Atlantic
2003	2	5348	Sunshine State
2003	2	5348	WVIAC
2002	2	5336	CACC
2002	2	5336	CCAA
2002	2	5336	CIAA
2002	2	5336	Conference Carolinas
2002	2	5336	ECC
2002	2	5336	GLIAC
2002	2	5336	GLVC
2002	2	5336	Great Northwest
2002	2	5336	Gulf South
2002	2	5336	Heartland
2002	2	5336	Independent
2002	2	5336	Lone Star
2002	2	5336	MIAA
2002	2	5336	NCC
2002	2	5336	Northeast-10
2002	2	5336	Northern Sun
2002	2	5336	PSAC
2002	2	5336	Pacific West
2002	2	5336	Peach Belt
2002	2	5336	RMAC
2002	2	5336	SIAC
2002	2	5336	South Atlantic
2002	2	5336	Sunshine State
2002	2	5336	WVIAC
2017	3	17878	Allegheny Mountain CC
2017	3	17878	American Southwest
2017	3	17878	CAC
2017	3	17878	CCC
2017	3	17878	CCIW
2017	3	17878	CSAC
2017	3	17878	CUNYAC
2017	3	17878	Centennial
2017	3	17878	DIII Independent
2017	3	17878	Empire 8
2017	3	17878	Great Northeast
2017	3	17878	HCAC
2017	3	17878	IIAC
2017	3	17878	Landmark
2017	3	17878	Liberty League
2017	3	17878	Little East
2017	3	17878	MAC Commonwealth
2017	3	17878	MAC Freedom
2017	3	17878	MASCAC
2017	3	17878	Michigan Intercol.
2017	3	17878	Midwest Conference
2017	3	17878	Minn. Intercol.
2017	3	17878	NEAC
2017	3	17878	NECC
2017	3	17878	NESCAC
2017	3	17878	NEWMAC
2017	3	17878	NJAC
2017	3	17878	North Atlantic
2017	3	17878	North Coast
2017	3	17878	Northern Athletics
2017	3	17878	Northwest
2017	3	17878	ODAC
2017	3	17878	Ohio AC
2017	3	17878	Presidents` AC
2017	3	17878	SAA
2017	3	17878	SCAC
2017	3	17878	SCIAC
2017	3	17878	SLIAC
2017	3	17878	SUNYAC
2017	3	17878	Skyline
2017	3	17878	UAA
2017	3	17878	UMAC
2017	3	17878	USA South
2017	3	17878	WIAC
2016	3	16407	Allegheny Mountain CC
2016	3	16407	American Southwest
2016	3	16407	CAC
2016	3	16407	CCC
2016	3	16407	CCIW
2016	3	16407	CSAC
2016	3	16407	CUNYAC
2016	3	16407	Centennial
2016	3	16407	DIII Independent
2016	3	16407	Empire 8
2016	3	16407	Great Northeast
2016	3	16407	HCAC
2016	3	16407	IIAC
2016	3	16407	Landmark
2016	3	16407	Liberty League
2016	3	16407	Little East
2016	3	16407	MAC Commonwealth
2016	3	16407	MAC Freedom
2016	3	16407	MASCAC
2016	3	16407	Michigan Intercol.
2016	3	16407	Midwest Conference
2016	3	16407	Minn. Intercol.
2016	3	16407	NEAC
2016	3	16407	NECC
2016	3	16407	NESCAC
2016	3	16407	NEWMAC
2016	3	16407	NJAC
2016	3	16407	North Atlantic
2016	3	16407	North Coast
2016	3	16407	Northern Athletics
2016	3	16407	Northwest
2016	3	16407	ODAC
2016	3	16407	Ohio AC
2016	3	16407	Presidents` AC
2016	3	16407	SAA
2016	3	16407	SCAC
2016	3	16407	SCIAC
2016	3	16407	SLIAC
2016	3	16407	SUNYAC
2016	3	16407	Skyline
2016	3	16407	UAA
2016	3	16407	UMAC
2016	3	16407	USA South
2016	3	16407	WIAC
2015	3	14247	Allegheny Mountain CC
2015	3	14247	American Southwest
2015	3	14247	CAC
2015	3	14247	CCC
2015	3	14247	CCIW
2015	3	14247	CSAC
2015	3	14247	CUNYAC
2015	3	14247	Centennial
2015	3	14247	DIII Independent
2015	3	14247	Division III Independents
2015	3	14247	Empire 8
2015	3	14247	Great Northeast
2015	3	14247	HCAC
2015	3	14247	IIAC
2015	3	14247	Independent
2015	3	14247	Landmark
2015	3	14247	Liberty League
2015	3	14247	Little East
2015	3	14247	MAC Commonwealth
2015	3	14247	MAC Freedom
2015	3	14247	MASCAC
2015	3	14247	Michigan Intercol.
2015	3	14247	Midwest Conference
2015	3	14247	Minn. Intercol.
2015	3	14247	NEAC
2015	3	14247	NECC
2015	3	14247	NESCAC
2015	3	14247	NEWMAC
2015	3	14247	NJAC
2015	3	14247	North Atlantic
2015	3	14247	North Coast
2015	3	14247	Northern Athletics
2015	3	14247	Northwest
2015	3	14247	ODAC
2015	3	14247	Ohio AC
2015	3	14247	Presidents` AC
2015	3	14247	SAA
2015	3	14247	SCAC
